customer_id,tenure,monthly_charges,total_charges,contract,payment_method,support_calls,is_senior,churn
12374,53,94.22,5043.81,Month-to-month,Credit Card,1,0,0
12375,8,108.38,927.85,Month-to-month,Mailed Check,3,1,1
12376,51,32.58,1627.61,Month-to-month,eCheck,1,0,0
12377,41,20.8,836.33,Month-to-month,eCheck,1,0,0
12378,18,64.12,1164.15,Month-to-month,Mailed Check,0,0,0
12379,3,26.36,109.08,One year,eCheck,0,0,0
12380,1,86.21,46.69,Month-to-month,Mailed Check,2,0,0
12381,6,111.57,727.65,Month-to-month,Credit Card,1,0,0
12382,58,61.89,3575.53,Two year,Bank Transfer,3,0,0
12383,10,77.93,755.82,Two year,Mailed Check,2,0,0
12384,37,58.77,2109.99,One year,Bank Transfer,0,0,0
12385,52,36.43,1955.1,Two year,Credit Card,1,0,0
12386,16,31.78,450.06,Month-to-month,Bank Transfer,1,0,0
12387,34,91.59,3137.72,One year,eCheck,1,0,0
12388,46,110.43,5053.52,One year,Credit Card,0,0,0
12389,53,56.51,2987.27,Month-to-month,Bank Transfer,2,0,0
12390,47,33.58,1587.1,Month-to-month,eCheck,2,0,0
12391,49,102.94,5075.61,Month-to-month,eCheck,1,0,0
12392,52,46.22,2483.04,One year,Mailed Check,1,0,0
12393,58,96.74,5516.38,Month-to-month,eCheck,3,0,1
12394,57,85.23,4892.75,Month-to-month,Bank Transfer,2,0,0
12395,45,51.01,2323.07,Month-to-month,Bank Transfer,1,0,0
12396,45,71.13,3187.48,Month-to-month,Bank Transfer,3,0,0
12397,16,56.97,984.81,Month-to-month,Credit Card,1,0,0
12398,50,32.54,1789.65,Month-to-month,eCheck,0,0,0
12399,19,42.42,809.86,Month-to-month,Bank Transfer,3,0,0
12400,1,77.19,102.98,Two year,Credit Card,0,0,0
12401,54,98.01,5183.19,Month-to-month,Credit Card,0,0,0
12402,8,29.12,332.56,One year,Bank Transfer,4,0,0
12403,54,39.88,2113.03,Month-to-month,Credit Card,0,0,0
12404,16,21.15,391.25,Month-to-month,Bank Transfer,2,1,0
12405,59,118.4,7039.65,Two year,Mailed Check,3,0,0
12406,3,30.65,164.86,Two year,eCheck,2,0,0
12407,42,57.99,2418.45,Two year,eCheck,0,0,0
12408,2,25.55,72.96,Month-to-month,Credit Card,2,0,0
12409,56,70.1,3920.07,One year,eCheck,1,0,0
12410,55,83.24,4578.48,One year,Mailed Check,1,0,0
12411,21,72.42,1503.94,Month-to-month,eCheck,2,0,0
12412,15,87.79,1355.2,One year,Credit Card,2,0,0
12413,39,41.55,1645.83,One year,Bank Transfer,0,0,0
12414,14,111.44,1508.74,Month-to-month,Bank Transfer,2,0,0
12415,32,96.81,3110.75,Month-to-month,Mailed Check,1,1,1
12416,30,38.96,1168.52,Month-to-month,Mailed Check,1,0,0
12417,27,65.29,1718.58,Month-to-month,Credit Card,0,0,0
12418,44,22.0,938.47,Two year,Credit Card,1,0,0
12419,46,102.91,4744.95,Month-to-month,Mailed Check,2,0,0
12420,4,109.62,408.23,One year,Mailed Check,1,1,0
12421,8,72.38,551.36,Month-to-month,Mailed Check,2,0,0
12422,14,55.9,863.24,Month-to-month,Credit Card,1,0,0
12423,19,99.94,1905.48,Month-to-month,Bank Transfer,2,0,1
12424,23,55.44,1193.72,Month-to-month,eCheck,1,0,0
12425,35,24.68,864.74,Two year,Bank Transfer,4,0,0
12426,39,86.45,3389.69,Month-to-month,Bank Transfer,2,0,0
12427,6,60.65,353.91,Month-to-month,Mailed Check,1,0,0
12428,51,119.7,6098.64,Month-to-month,eCheck,1,0,0
12429,21,71.38,1526.79,One year,Bank Transfer,1,0,0
12430,40,31.6,1192.56,Month-to-month,Bank Transfer,0,0,0
12431,4,98.39,331.77,Month-to-month,Mailed Check,2,0,0
12432,14,116.0,1623.99,Two year,eCheck,2,0,0
12433,15,32.1,433.68,Month-to-month,Credit Card,2,0,0
12434,20,52.09,972.04,One year,Bank Transfer,1,0,0
12435,40,68.52,2794.96,Month-to-month,Bank Transfer,1,0,0
12436,44,90.71,4060.4,One year,Bank Transfer,1,0,0
12437,46,90.32,4160.39,Two year,Mailed Check,0,0,0
12438,39,82.42,3141.12,One year,Bank Transfer,0,0,0
12439,30,106.38,3220.92,One year,Credit Card,4,0,0
12440,59,93.64,5487.24,One year,Bank Transfer,1,0,0
12441,17,22.32,426.81,Month-to-month,eCheck,0,0,0
12442,49,116.96,5706.76,Month-to-month,eCheck,2,0,0
12443,8,102.86,868.83,Month-to-month,Credit Card,0,0,0
12444,48,87.46,4153.58,One year,Bank Transfer,1,0,0
12445,35,98.38,3344.75,Month-to-month,Bank Transfer,1,0,0
12446,55,102.55,5620.55,Month-to-month,Credit Card,1,0,0
12447,16,24.97,435.94,Month-to-month,Bank Transfer,0,0,0
12448,33,83.53,2849.7,Month-to-month,Mailed Check,3,0,1
12449,49,34.13,1762.34,One year,Bank Transfer,0,1,0
12450,48,45.75,2269.54,Month-to-month,Credit Card,0,0,0
12451,42,102.04,4209.51,One year,Mailed Check,2,0,0
12452,21,74.81,1497.96,One year,Bank Transfer,3,0,0
12453,12,50.08,588.16,Month-to-month,Mailed Check,0,0,0
12454,58,39.13,2349.41,Two year,Credit Card,0,0,0
12455,40,67.83,2738.26,Month-to-month,eCheck,2,1,0
12456,57,30.6,1728.93,Month-to-month,Bank Transfer,2,1,0
12457,33,58.39,2016.69,Month-to-month,Credit Card,0,0,0
12458,35,105.75,3691.62,Two year,eCheck,0,0,0
12459,18,57.09,1022.2,Two year,Mailed Check,2,1,0
12460,5,71.7,341.18,One year,Bank Transfer,1,1,0
12461,54,114.89,6250.75,Two year,Mailed Check,1,0,0
12462,10,56.27,515.68,Month-to-month,eCheck,1,0,0
12463,47,47.82,2262.4,Two year,Credit Card,0,0,0
12464,42,61.63,2599.2,Month-to-month,Mailed Check,2,0,0
12465,50,58.87,2995.91,Month-to-month,Bank Transfer,4,0,1
12466,15,116.02,1746.83,Month-to-month,Mailed Check,2,0,0
12467,13,21.37,279.35,Two year,Credit Card,0,1,0
12468,1,35.08,73.64,Month-to-month,eCheck,2,0,0
12469,54,98.35,5303.66,Two year,Credit Card,2,0,0
12470,59,20.27,1207.89,Month-to-month,Bank Transfer,3,0,1
12471,33,63.7,2057.29,Month-to-month,Bank Transfer,0,0,0
12472,39,89.65,3585.31,Month-to-month,Credit Card,1,0,0
12473,11,25.66,265.53,Month-to-month,Credit Card,0,0,0
12474,39,51.76,1976.86,Two year,eCheck,1,0,0
12475,38,47.9,1801.31,Month-to-month,Mailed Check,1,0,0
12476,28,71.21,2046.27,Month-to-month,Bank Transfer,2,0,0
12477,55,82.25,4485.13,Two year,Credit Card,2,0,0
12478,11,96.15,1187.62,Two year,Bank Transfer,0,0,0
12479,34,29.67,995.13,Month-to-month,Bank Transfer,1,1,0
12480,28,44.33,1222.94,Month-to-month,Mailed Check,3,0,0
12481,14,95.86,1299.22,Two year,Credit Card,2,0,0
12482,41,107.29,4411.07,Month-to-month,Credit Card,0,0,0
12483,10,52.36,652.64,Month-to-month,Credit Card,2,0,0
12484,38,25.83,979.29,Month-to-month,Mailed Check,2,0,0
12485,26,33.8,885.43,Month-to-month,Bank Transfer,1,0,0
12486,31,99.15,3024.98,Month-to-month,Bank Transfer,3,0,1
12487,56,33.18,1860.53,Month-to-month,Bank Transfer,0,0,0
12488,52,41.47,2182.51,Month-to-month,Mailed Check,1,0,0
12489,22,39.07,777.89,Month-to-month,eCheck,1,0,0
12490,31,61.4,1953.69,Month-to-month,Bank Transfer,3,0,0
12491,27,84.17,2212.78,Month-to-month,Credit Card,3,0,1
12492,25,33.75,861.99,One year,Bank Transfer,0,0,0
12493,44,67.19,2837.83,One year,Bank Transfer,2,0,0
12494,24,112.84,2658.9,Two year,Credit Card,0,1,0
12495,17,69.51,1189.83,One year,eCheck,0,0,0
12496,6,68.81,376.8,Month-to-month,Bank Transfer,1,0,0
12497,47,93.3,4448.22,Month-to-month,Mailed Check,1,1,1
12498,16,75.66,1187.83,Two year,eCheck,0,0,0
12499,33,64.2,2084.22,One year,Bank Transfer,1,0,0
12500,13,104.17,1354.59,Two year,Mailed Check,1,0,0
12501,42,34.1,1417.46,Month-to-month,Credit Card,1,0,0
12502,10,40.6,417.59,Month-to-month,Bank Transfer,2,0,0
12503,21,118.81,2540.08,Month-to-month,eCheck,1,0,1
12504,39,46.4,1850.66,Month-to-month,eCheck,0,0,0
12505,48,27.78,1308.96,Month-to-month,eCheck,1,0,0
12506,57,36.42,2056.95,Month-to-month,Bank Transfer,2,0,0
12507,2,114.45,219.68,Month-to-month,Bank Transfer,0,0,0
12508,44,38.43,1749.51,One year,eCheck,2,0,0
12509,11,73.19,805.97,One year,eCheck,1,0,0
12510,14,93.39,1355.16,Two year,Credit Card,1,0,0
12511,57,22.57,1249.75,Month-to-month,Mailed Check,2,0,0
12512,54,48.23,2554.86,One year,eCheck,2,0,0
12513,57,93.54,5315.46,Month-to-month,eCheck,0,0,0
12514,2,47.4,20.26,Month-to-month,Credit Card,1,1,0
12515,13,55.48,661.4,Month-to-month,Credit Card,2,0,0
12516,11,76.02,890.42,Month-to-month,eCheck,3,0,1
12517,11,100.13,1059.52,Two year,Credit Card,1,0,0
12518,51,51.42,2666.51,One year,Credit Card,0,0,0
12519,50,36.29,1825.49,Two year,Mailed Check,0,0,0
12520,52,22.7,1115.11,Month-to-month,Mailed Check,0,0,0
12521,11,47.42,480.66,Month-to-month,Credit Card,3,0,0
12522,45,86.75,3951.25,Two year,Mailed Check,1,0,0
12523,40,111.3,4389.95,Month-to-month,Mailed Check,0,0,0
12524,42,70.3,2871.94,Month-to-month,Credit Card,1,0,0
12525,42,34.7,1457.91,Month-to-month,Mailed Check,2,0,0
12526,4,81.98,265.11,Month-to-month,Mailed Check,2,0,0
12527,44,29.65,1296.38,Month-to-month,Bank Transfer,1,0,0
12528,10,32.98,329.5,Month-to-month,eCheck,2,0,0
12529,53,33.9,1830.97,Month-to-month,Credit Card,1,0,0
12530,57,112.63,6347.79,Two year,Bank Transfer,2,0,0
12531,25,81.99,2014.73,Month-to-month,Bank Transfer,2,0,0
12532,38,20.82,884.5,Month-to-month,Mailed Check,0,0,0
12533,15,113.03,1758.03,Month-to-month,eCheck,0,0,0
12534,35,58.95,2040.21,Month-to-month,Bank Transfer,1,0,0
12535,52,36.65,1966.7,Two year,Credit Card,1,1,0
12536,32,87.7,2799.84,Month-to-month,Mailed Check,1,0,0
12537,11,71.28,701.92,Month-to-month,Bank Transfer,2,0,0
12538,35,82.7,2891.16,Month-to-month,Mailed Check,0,0,0
12539,47,64.12,3071.77,Two year,Credit Card,1,0,0
12540,17,42.04,655.21,Two year,eCheck,0,0,0
12541,8,20.54,67.42,One year,Credit Card,0,0,0
12542,36,86.05,3169.61,Month-to-month,eCheck,2,0,0
12543,21,68.24,1429.49,One year,Mailed Check,1,0,0
12544,36,62.8,2197.46,One year,eCheck,0,1,0
12545,23,81.93,1903.07,Month-to-month,Bank Transfer,0,1,1
12546,56,69.89,3884.32,Month-to-month,Credit Card,0,1,0
12547,1,111.67,97.27,Month-to-month,eCheck,1,0,0
12548,49,93.06,4565.89,One year,Mailed Check,0,0,0
12549,23,112.82,2591.92,Month-to-month,Mailed Check,2,0,1
12550,58,43.31,2472.82,Month-to-month,Credit Card,1,0,0
12551,48,82.24,3848.89,Month-to-month,eCheck,1,0,0
12552,19,110.69,2093.39,Month-to-month,Bank Transfer,2,0,0
12553,51,96.83,4853.12,Month-to-month,Bank Transfer,2,0,1
12554,29,58.93,1750.11,Month-to-month,Bank Transfer,1,0,0
12555,18,94.11,1698.14,Month-to-month,Mailed Check,1,1,1
12556,16,78.39,1281.16,Month-to-month,Credit Card,4,0,0
12557,32,49.7,1567.55,Month-to-month,Credit Card,2,0,0
12558,36,93.75,3370.53,Month-to-month,Mailed Check,0,0,1
12559,52,29.9,1437.18,Month-to-month,Credit Card,5,0,0
12560,50,29.79,1522.97,One year,Bank Transfer,0,1,0
12561,28,39.58,1120.86,Month-to-month,Credit Card,0,0,0
12562,18,35.1,659.63,Two year,Credit Card,1,0,0
12563,10,107.07,1118.51,One year,eCheck,1,0,0
12564,3,43.01,95.89,Month-to-month,Mailed Check,1,0,0
12565,10,117.21,1145.88,Two year,eCheck,0,0,0
12566,3,24.48,12.49,Month-to-month,Bank Transfer,3,0,0
12567,50,27.4,1331.46,Month-to-month,Bank Transfer,1,0,0
12568,29,62.06,1880.03,Two year,Mailed Check,1,0,0
12569,7,82.28,530.06,Month-to-month,Mailed Check,1,1,1
12570,51,83.2,4213.88,Month-to-month,Bank Transfer,3,0,1
12571,54,31.22,1664.92,Month-to-month,Bank Transfer,1,1,0
12572,41,72.95,3100.83,One year,Bank Transfer,3,0,0
12573,35,38.31,1355.75,Month-to-month,Bank Transfer,1,0,0
12574,2,44.26,53.76,Month-to-month,Credit Card,0,0,0
12575,49,44.81,2236.47,One year,eCheck,2,0,0
12576,29,46.99,1432.9,Month-to-month,Mailed Check,2,0,0
12577,45,106.78,4785.85,Two year,eCheck,1,0,0
12578,25,100.37,2569.34,One year,Credit Card,4,0,0
12579,34,35.44,1129.19,One year,eCheck,0,0,0
12580,44,88.47,3820.76,Month-to-month,Mailed Check,0,0,0
12581,23,43.03,974.06,Month-to-month,eCheck,0,0,0
12582,48,21.64,1112.56,Month-to-month,Credit Card,3,0,1
12583,2,26.57,36.8,Month-to-month,eCheck,1,0,0
12584,30,95.17,2932.92,Month-to-month,Credit Card,1,0,0
12585,43,87.72,3725.33,One year,Credit Card,3,0,0
12586,49,72.98,3564.26,Month-to-month,Bank Transfer,3,0,1
12587,54,32.99,1766.01,Month-to-month,eCheck,1,0,0
12588,58,100.06,5826.45,Month-to-month,Mailed Check,0,0,0
12589,7,70.98,515.39,Month-to-month,Credit Card,1,0,0
12590,35,77.56,2730.36,Month-to-month,Bank Transfer,0,0,0
12591,35,101.84,3534.54,Two year,Credit Card,2,0,0
12592,39,50.2,1891.65,Month-to-month,Bank Transfer,0,0,0
12593,31,51.23,1644.61,Month-to-month,Bank Transfer,1,0,0
12594,56,30.28,1684.38,Two year,Bank Transfer,1,0,0
12595,48,53.39,2564.32,Month-to-month,Bank Transfer,3,0,1
12596,46,101.37,4691.0,Month-to-month,Mailed Check,1,0,0
12597,26,82.42,2131.74,Two year,eCheck,2,0,0
12598,24,46.45,1184.37,One year,Mailed Check,0,0,0
12599,38,47.44,1855.98,Month-to-month,Mailed Check,0,1,0
12600,40,85.07,3320.47,One year,Bank Transfer,1,0,0
12601,58,104.7,6160.87,Month-to-month,eCheck,3,0,1
12602,35,60.92,2130.55,Two year,Credit Card,0,0,0
12603,9,20.09,193.98,One year,Bank Transfer,0,0,0
12604,9,114.7,951.26,Two year,Credit Card,2,0,0
12605,51,108.3,5484.11,Month-to-month,Mailed Check,0,0,0
12606,36,83.07,2930.31,Month-to-month,Mailed Check,1,0,0
12607,12,24.13,335.87,Month-to-month,Bank Transfer,0,0,0
12608,53,64.94,3372.82,Two year,Mailed Check,5,0,0
12609,58,49.37,2854.11,One year,Mailed Check,2,0,0
12610,58,28.46,1635.35,One year,Mailed Check,4,0,0
12611,44,60.67,2666.62,Month-to-month,Mailed Check,1,0,0
12612,50,70.85,3534.79,Month-to-month,eCheck,1,0,0
12613,56,70.85,3985.56,Two year,Credit Card,2,0,0
12614,11,48.05,575.99,Month-to-month,eCheck,1,0,0
12615,53,44.69,2373.38,Month-to-month,Bank Transfer,1,0,0
12616,22,101.45,2227.07,One year,Credit Card,0,1,0
12617,26,30.95,696.31,Month-to-month,eCheck,2,0,0
12618,41,72.93,3031.11,One year,Mailed Check,0,0,0
12619,56,75.64,4232.97,Month-to-month,Mailed Check,2,0,0
12620,57,37.75,2210.76,Month-to-month,Bank Transfer,1,0,0
12621,46,22.25,1002.63,Month-to-month,Bank Transfer,1,0,0
12622,10,70.28,646.92,Month-to-month,Bank Transfer,0,0,0
12623,33,73.97,2467.24,Two year,Credit Card,0,0,0
12624,12,35.59,420.66,Month-to-month,Mailed Check,2,0,0
12625,59,20.45,1242.82,One year,Credit Card,1,0,0
12626,43,72.09,3126.13,Month-to-month,Bank Transfer,1,0,0
12627,39,21.8,820.1,Month-to-month,Mailed Check,1,0,0
12628,33,61.69,1955.01,Month-to-month,Mailed Check,3,0,0
12629,41,96.99,3954.24,Month-to-month,Mailed Check,0,0,1
12630,11,104.45,1150.82,Month-to-month,Credit Card,1,0,0
12631,32,78.29,2523.49,One year,Bank Transfer,0,0,0
12632,10,80.42,799.54,One year,Mailed Check,0,0,0
12633,11,33.92,416.56,One year,Mailed Check,0,0,0
12634,5,70.43,350.07,One year,Bank Transfer,0,0,0
12635,23,43.99,993.81,Month-to-month,Bank Transfer,3,0,0
12636,21,102.51,2154.14,Month-to-month,Bank Transfer,6,0,1
12637,42,58.51,2508.54,One year,eCheck,0,0,0
12638,18,82.58,1498.69,Two year,Mailed Check,1,0,0
12639,25,95.9,2353.13,Month-to-month,eCheck,1,0,0
12640,20,63.76,1255.47,Two year,Mailed Check,1,0,0
12641,30,113.33,3371.18,Month-to-month,eCheck,2,0,0
12642,50,72.84,3565.08,Month-to-month,eCheck,1,0,0
12643,41,47.3,1980.73,Month-to-month,Mailed Check,1,0,0
12644,42,105.84,4454.52,Two year,Bank Transfer,0,0,0
12645,13,86.9,1181.51,Month-to-month,Mailed Check,2,1,1
12646,24,21.29,519.26,One year,Bank Transfer,2,0,0
12647,45,45.8,1996.49,Month-to-month,Mailed Check,0,0,0
12648,35,95.77,3329.29,One year,eCheck,2,0,0
12649,41,86.14,3463.61,Two year,Bank Transfer,1,0,0
12650,41,67.88,2827.7,Month-to-month,eCheck,0,0,0
12651,23,115.09,2693.77,Month-to-month,Mailed Check,0,0,0
12652,7,54.02,423.8,Month-to-month,Bank Transfer,2,0,0
12653,29,89.84,2575.82,Month-to-month,Bank Transfer,1,0,0
12654,22,55.1,1188.8,Month-to-month,Bank Transfer,2,0,0
12655,58,46.91,2803.03,Two year,eCheck,1,0,0
12656,3,41.15,72.17,Month-to-month,eCheck,3,0,1
12657,19,28.97,458.64,Month-to-month,Mailed Check,2,0,0
12658,5,32.61,172.52,Month-to-month,Credit Card,0,0,0
12659,24,37.69,957.37,Month-to-month,eCheck,0,1,0
12660,9,49.88,452.89,Month-to-month,Mailed Check,1,0,0
12661,14,115.76,1696.35,Month-to-month,Bank Transfer,1,0,0
12662,30,35.68,1159.92,Month-to-month,Credit Card,1,0,0
12663,27,64.22,1691.81,Month-to-month,Bank Transfer,0,0,0
12664,15,39.37,544.93,Month-to-month,Credit Card,0,0,0
12665,45,62.41,2749.62,Month-to-month,eCheck,1,0,0
12666,38,23.07,926.27,Month-to-month,eCheck,0,0,0
12667,39,47.32,1874.49,One year,eCheck,1,1,0
12668,28,45.27,1288.81,Month-to-month,eCheck,2,1,0
12669,19,73.28,1404.44,Month-to-month,Bank Transfer,3,0,0
12670,52,21.14,1225.22,Month-to-month,Bank Transfer,0,0,0
12671,9,69.23,641.88,Month-to-month,Mailed Check,3,0,1
12672,46,28.83,1383.15,One year,eCheck,2,0,0
12673,13,106.96,1430.52,Two year,eCheck,1,0,0
12674,19,62.55,1208.17,Month-to-month,Credit Card,0,0,0
12675,46,96.43,4397.9,Two year,Bank Transfer,1,0,0
12676,4,103.25,473.54,One year,eCheck,1,0,0
12677,20,51.57,1005.51,Month-to-month,Credit Card,2,0,0
12678,16,100.56,1570.03,Month-to-month,Credit Card,2,0,0
12679,55,74.59,4235.44,Month-to-month,Mailed Check,0,0,0
12680,53,101.52,5357.29,Month-to-month,Mailed Check,1,0,0
12681,18,100.0,1795.62,One year,eCheck,0,0,0
12682,1,35.82,51.49,Month-to-month,eCheck,0,1,0
12683,48,85.56,4051.74,Month-to-month,Credit Card,0,0,0
12684,32,60.82,1963.06,Month-to-month,Credit Card,4,0,1
12685,8,22.85,223.43,One year,Credit Card,0,0,0
12686,24,43.38,984.72,Month-to-month,Credit Card,1,0,0
12687,47,41.1,1919.06,Two year,Credit Card,1,0,0
12688,27,75.26,2016.1,Two year,eCheck,1,0,0
12689,42,55.66,2326.08,Month-to-month,eCheck,2,0,0
12690,30,37.73,1152.04,Month-to-month,Bank Transfer,1,1,0
12691,44,98.8,4316.34,One year,Mailed Check,0,0,0
12692,39,36.32,1405.32,Month-to-month,Bank Transfer,2,0,0
12693,55,94.33,5178.53,One year,Credit Card,2,0,0
12694,36,91.11,3273.17,Month-to-month,eCheck,0,0,1
12695,9,37.39,459.55,One year,Credit Card,1,0,0
12696,11,89.68,934.99,Two year,Credit Card,0,0,0
12697,20,89.03,1637.57,One year,Mailed Check,1,0,0
12698,3,87.36,272.38,One year,eCheck,1,0,0
12699,51,116.15,5885.1,Month-to-month,eCheck,1,0,0
12700,56,113.06,6339.81,Month-to-month,Bank Transfer,3,0,1
12701,46,64.61,2922.55,One year,Credit Card,1,0,0
12702,19,51.35,1034.87,Month-to-month,eCheck,1,0,0
12703,23,31.34,699.71,Two year,Credit Card,1,1,0
12704,53,52.73,2776.0,Month-to-month,Credit Card,1,0,0
12705,45,84.95,3846.78,One year,Mailed Check,0,0,0
12706,58,103.46,5985.56,Month-to-month,Bank Transfer,1,0,0
12707,50,34.69,1710.6,One year,eCheck,0,0,0
12708,33,72.01,2304.82,Month-to-month,Bank Transfer,2,0,0
12709,52,35.67,1802.24,Month-to-month,Credit Card,0,0,0
12710,32,107.44,3441.93,One year,Bank Transfer,3,0,0
12711,37,111.27,4142.76,Month-to-month,Bank Transfer,0,0,0
12712,24,28.47,702.75,Month-to-month,eCheck,2,0,0
12713,21,28.04,666.49,Month-to-month,Credit Card,1,0,0
12714,26,103.54,2638.3,One year,eCheck,2,0,0
12715,4,63.72,263.77,Month-to-month,eCheck,1,0,0
12716,13,56.11,779.93,Month-to-month,eCheck,1,0,0
12717,4,118.34,484.98,Month-to-month,eCheck,2,0,0
12718,8,110.65,935.31,Month-to-month,Bank Transfer,2,1,0
12719,44,44.06,1926.41,Two year,eCheck,2,0,0
12720,28,46.15,1411.43,Two year,Bank Transfer,1,0,0
12721,17,112.44,1884.89,Month-to-month,eCheck,1,0,0
12722,12,113.08,1387.33,Month-to-month,Bank Transfer,3,0,1
12723,32,64.12,2083.0,One year,Credit Card,1,0,0
12724,17,61.87,1043.36,Month-to-month,eCheck,1,0,0
12725,39,98.34,3884.78,One year,eCheck,1,0,0
12726,5,32.97,159.56,One year,Mailed Check,1,0,0
12727,4,51.11,217.79,Month-to-month,Credit Card,2,0,0
12728,27,27.94,776.15,Month-to-month,Mailed Check,2,0,0
12729,15,35.72,596.61,One year,Bank Transfer,0,0,0
12730,53,33.81,1791.89,One year,eCheck,3,1,0
12731,57,52.77,3018.41,Month-to-month,Bank Transfer,2,0,0
12732,20,95.38,1815.55,Month-to-month,Bank Transfer,2,0,0
12733,25,112.99,2848.6,Month-to-month,Bank Transfer,1,0,0
12734,4,39.51,168.54,Month-to-month,eCheck,5,0,0
12735,13,37.73,488.29,Two year,eCheck,2,0,0
12736,51,74.7,3848.26,Month-to-month,eCheck,0,1,0
12737,18,86.84,1627.29,Month-to-month,eCheck,2,0,1
12738,7,97.31,685.24,Month-to-month,Bank Transfer,2,1,1
12739,10,74.1,735.92,One year,Mailed Check,0,1,0
12740,46,109.54,4988.3,One year,Credit Card,2,0,0
12741,28,36.53,1003.9,Two year,Mailed Check,1,0,0
12742,14,66.58,888.74,Month-to-month,Bank Transfer,1,0,0
12743,56,33.35,1854.83,Month-to-month,Mailed Check,0,0,0
12744,39,118.12,4571.2,Month-to-month,Mailed Check,1,0,0
12745,16,118.69,1875.71,Month-to-month,Mailed Check,1,0,0
12746,16,82.55,1232.17,One year,Credit Card,2,1,0
12747,35,100.98,3507.43,One year,Credit Card,0,0,0
12748,14,76.98,1023.72,Month-to-month,Bank Transfer,1,0,0
12749,5,115.74,576.37,Month-to-month,Mailed Check,2,0,0
12750,44,97.21,4295.11,Month-to-month,eCheck,1,0,0
12751,45,72.1,3261.66,Month-to-month,Bank Transfer,1,0,0
12752,31,66.66,2088.91,Two year,eCheck,1,0,0
12753,18,89.99,1615.86,Month-to-month,Bank Transfer,2,1,1
12754,6,34.95,257.44,Month-to-month,Credit Card,1,0,0
12755,57,61.94,3443.53,One year,eCheck,2,0,0
12756,13,28.41,391.63,One year,Credit Card,2,0,0
12757,41,60.36,2466.79,One year,Bank Transfer,0,0,0
12758,22,111.31,2387.87,One year,Bank Transfer,2,0,0
12759,41,70.46,2812.74,One year,Bank Transfer,0,0,0
12760,10,93.16,865.09,Month-to-month,Mailed Check,2,0,0
12761,31,28.96,943.64,Month-to-month,eCheck,1,0,0
12762,59,24.51,1416.97,Month-to-month,eCheck,1,0,0
12763,51,41.35,2092.14,Month-to-month,eCheck,0,0,0
12764,4,99.83,501.81,Two year,eCheck,0,0,0
12765,37,41.82,1555.88,One year,Credit Card,0,0,0
12766,56,34.53,1976.67,One year,Credit Card,1,0,0
12767,21,93.44,1952.94,Month-to-month,eCheck,0,0,0
12768,39,77.05,3046.75,One year,eCheck,1,0,0
12769,38,36.28,1323.15,Month-to-month,Mailed Check,1,0,0
12770,32,70.82,2322.63,One year,eCheck,0,0,0
12771,31,43.32,1437.07,Month-to-month,Bank Transfer,2,0,0
12772,13,58.06,790.36,One year,eCheck,0,0,0
12773,5,72.49,323.99,Month-to-month,Bank Transfer,1,0,0
12774,28,117.23,3231.55,Two year,Mailed Check,1,0,0
12775,5,58.27,337.58,Two year,Credit Card,4,0,0
12776,21,35.06,754.51,Month-to-month,Bank Transfer,3,0,0
12777,58,86.97,4997.15,Month-to-month,Credit Card,0,0,0
12778,45,104.68,4661.24,Month-to-month,Credit Card,1,0,0
12779,5,102.2,481.34,Month-to-month,Bank Transfer,1,0,0
12780,52,45.53,2309.41,Two year,Credit Card,0,0,0
12781,54,109.99,6006.48,One year,Mailed Check,1,0,0
12782,39,33.42,1310.11,One year,Credit Card,1,0,0
12783,55,33.47,1834.42,One year,Credit Card,1,0,0
12784,12,96.06,1174.5,Month-to-month,Mailed Check,0,1,1
12785,44,91.45,4020.42,Month-to-month,eCheck,1,0,0
12786,9,72.11,607.44,Month-to-month,Credit Card,2,0,0
12787,59,89.89,5365.72,Month-to-month,eCheck,0,0,0
12788,4,48.51,320.55,Month-to-month,Credit Card,2,0,0
12789,31,114.19,3463.96,Month-to-month,Credit Card,0,1,1
12790,39,60.22,2412.5,Two year,Bank Transfer,0,0,0
